Time	resampled X
46.579998	8.69941711	
46.599998	7.90417671	
46.619999	7.02628136	
46.639999	6.65283203	
46.660000	7.13371086	
46.680000	11.86742878	
46.700001	27.40376091	
46.719997	24.61994362	
46.739998	17.17035675	
46.759998	11.59699059	
46.779999	11.16566277	
46.799999	9.81221867	
46.820000	8.84502602	
46.840000	7.82104445	
46.860001	7.37148952	
46.879997	7.24174881	
46.899998	11.28147984	
46.919998	26.02676392	
46.939999	25.73410225	
46.959999	17.41453362	
46.980000	11.12214756	
47.000000	10.24282360	
47.020000	9.19753075	
47.039997	8.26400661	
47.059998	7.40803194	
47.079998	7.47170448	
47.099998	7.04682350	
47.119999	10.56717110	
47.139999	24.19035149	
47.160000	27.12441063	
47.180000	18.70441628	
47.200001	12.18701744	
47.219997	10.94702721	
47.239998	10.12637329	
47.259998	8.84973812	
47.279999	7.59623718	
47.299999	7.87497997	
47.320000	7.22020197	
47.340000	10.01535702	
47.360001	21.81296158	
47.379997	28.20843315	
47.399998	19.31549072	
47.419998	12.57112503	
47.439999	10.78031921	
47.459999	10.00362968	
47.480000	8.47977543	
47.500000	7.38136721	
47.520000	7.33306885	
47.539997	6.54397297	
47.559998	9.11745071	
47.579998	19.39717484	
47.599998	29.05508804	
47.619999	19.99091911	
47.639999	13.24535561	
47.660000	10.89674473	
47.680000	10.13325024	
47.700001	8.59417152	
47.719997	7.41681051	
47.739998	7.27177668	
47.759998	6.48021746	
47.779999	8.59467411	
47.799999	17.37314034	
47.820000	29.46565437	
47.840000	20.58664131	
47.860001	13.86002541	
47.879997	10.94042397	
47.899998	10.31607246	
47.919998	8.66246414	
47.939999	7.53897047	
47.959999	7.16390705	
47.980000	6.53169489	
48.000000	8.26189995	
48.020000	15.70442009	
48.039997	29.55926323	
48.059998	21.38765717	
48.079998	14.55604649	
48.099998	11.05965614	
48.119999	10.65671253	
48.139999	9.00146484	
48.160000	8.09697723	
48.180000	7.48307228	
48.200001	6.84354782	
48.219997	8.13879585	
48.239998	14.24162674	
48.259998	29.22039795	
48.279999	22.30002213	
48.299999	15.31316948	
48.320000	11.04402828	
48.340000	10.51612282	
48.360001	8.78215027	
48.379997	8.03538227	
48.399998	7.15325165	
48.419998	6.61679459	
48.439999	7.57470512	
48.459999	13.07842255	
48.480000	28.56616402	
48.500000	23.35378075	
48.520000	16.19798088	
48.539997	11.20781517	
48.559998	10.67915154	
48.579998	8.95771027	
48.599998	8.23530388	
48.619999	7.18444920	
48.639999	6.84748125	
48.660000	7.40531778	
48.680000	12.01419258	
48.700001	27.50271988	
48.719997	24.48423004	
48.739998	17.16313362	
48.759998	11.51323223	
48.779999	10.75652504	
48.799999	9.20798016	
48.820000	8.37603951	
48.840000	7.03891993	
48.860001	6.92506742	
48.879997	7.10058928	
48.899998	11.17099953	
48.919998	26.07341003	
48.939999	25.71990585	
48.959999	17.98107529	
48.980000	11.86784744	
49.000000	11.02281189	
49.020000	9.98422813	
49.039997	8.98457623	
49.059998	7.66851091	
49.079998	8.49827671	
49.099998	11.41112041	
49.119999	24.89527321	
49.139999	24.53038025	
49.160000	17.28138351	
49.180000	11.55243778	
49.200001	10.94777966	
49.219997	9.80291462	
49.239998	8.81063843	
49.259998	7.51833010	
49.279999	8.34496117	
49.299999	11.31884384	
49.320000	24.91328621	
49.340000	24.58049393	
49.360001	17.46202278	
49.379997	11.64789391	
49.399998	10.93239498	
49.419998	9.65235233	
49.439999	8.52479172	
49.459999	7.35875750	
49.480000	8.36401463	
49.500000	11.43980694	
49.520000	25.02096558	
49.539997	24.65545082	
49.559998	17.48739433	
49.579998	11.68951035	
49.599998	10.99218750	
49.619999	9.74768162	
49.639999	8.76508808	
49.660000	7.58928728	
49.680000	8.55896091	
49.700001	11.42550564	
49.719997	24.92405128	
49.739998	24.57256317	
49.759998	17.43610954	
49.779999	11.64547443	
49.799999	10.95935822	
49.820000	9.74394989	
49.840000	8.70982742	
49.860001	7.58807802	
49.879997	8.57931328	
49.899998	11.39174366	
49.919998	24.96173668	
49.939999	24.53737640	
49.959999	17.33211517	
49.980000	11.59262180	
50.000000	10.96571255	
50.020000	9.52374649	
50.039997	8.41097736	
50.059998	7.20030117	
50.079998	8.04827023	
50.099998	11.17616367	
50.119999	24.97786713	
50.139999	24.62000465	
50.160000	17.44182968	
50.180000	11.68129635	
50.200001	10.87021732	
50.219997	9.45413589	
50.239998	8.32981396	
50.259998	7.22511435	
50.279999	8.10585690	
50.299999	11.24828911	
50.320000	24.96730232	
50.340000	24.61363220	
50.360001	17.53918076	
50.379997	11.68084621	
50.399998	10.79581356	
50.419998	9.44172573	
50.439999	8.39676666	
50.459999	7.24496460	
50.480000	8.21811199	
50.500000	11.41261196	
50.520000	25.03953362	
50.539997	24.60974121	
50.559998	17.54427528	
50.579998	11.74373722	
50.599998	10.86241817	
50.619999	9.50936508	
50.639999	8.44371033	
50.660000	7.28751373	
50.680000	8.20937729	
50.700001	11.20068645	
50.719997	24.91967392	
50.739998	24.57663536	
50.759998	17.51303101	
50.779999	11.69984150	
50.799999	10.79573250	
50.820000	9.46326923	
50.840000	8.43608570	
50.860001	7.30001593	
50.879997	8.63908577	
50.899998	11.69673920	
50.919998	24.97387505	
50.939999	24.48436546	
50.959999	17.45476723	
50.980000	11.66932392	
51.000000	10.81695175	
51.020000	9.44370937	
51.039997	8.49219036	
51.059998	7.35979939	
51.079998	8.38384247	
51.099998	11.50094223	
51.119999	25.51132011	
51.139999	24.79036903	
51.160000	17.45545578	
51.180000	11.66684723	
51.199997	10.97844982	
51.219997	9.59159565	
51.239998	8.58693981	
51.259998	7.35455322	
51.279999	8.30346012	
51.299999	11.27749062	
51.320000	25.00712776	
51.340000	24.36561775	
51.360001	16.83795547	
51.379997	10.98795605	
51.399998	10.25978565	
51.419998	9.19657707	
51.439999	8.18294621	
51.459999	7.29873991	
51.480000	8.32330132	
51.500000	11.29345322	
51.520000	25.19205856	
51.539997	24.62110519	
51.559998	17.46935844	
51.579998	11.62571144	
51.599998	10.80978584	
51.619999	9.69663048	
51.639999	9.81699562	
51.660000	9.17389965	
51.680000	10.11816120	
51.699997	12.86442184	
51.719997	25.82852364	
51.739998	24.69817543	
51.759998	17.39237595	
51.779999	11.71271515	
51.799999	10.96839237	
51.820000	9.46506786	
51.840000	8.50835419	
51.860001	7.88067150	
51.879997	9.14415359	
51.899998	12.24861145	
51.919998	25.72304153	
51.939999	24.72221947	
51.959999	17.49985313	
51.980000	11.58258915	
52.000000	10.73527050	
52.020000	9.50250626	
52.039997	8.37929440	
52.059998	7.30537224	
52.079998	8.31369495	
52.099998	11.40953541	
52.119999	25.26829147	
52.139999	24.53191376	
52.160000	17.44586372	
52.180000	11.59550095	
52.199997	10.78907681	
52.219997	9.31648064	
52.239998	8.37069130	
52.259998	7.28599358	
52.279999	8.06341362	
52.299999	11.19189262	
52.320000	25.08415222	
52.340000	24.48672676	
52.360001	17.45344543	
52.379997	11.61232948	
52.399998	10.88113499	
52.419998	9.69445992	
52.439999	8.66040993	
52.459999	7.50060844	
52.480000	8.31890869	
52.500000	11.38388920	
52.520000	25.14186096	
52.539997	24.43817520	
52.559998	17.39924240	
52.579998	11.60464954	
52.599998	10.78028965	
52.619999	9.38529968	
52.639999	8.38358974	
52.660000	7.30110407	
52.680000	8.19852352	
52.699997	11.35064507	
52.719997	25.20828438	
52.739998	24.43878746	
52.759998	17.31714058	
52.779999	11.54152679	
52.799999	10.77824116	
52.820000	9.41415119	
52.840000	8.46726894	
52.860001	7.35094929	
52.879997	8.24469566	
52.899998	11.38917923	
52.919998	25.28736496	
52.939999	24.49020195	
52.959999	17.38014603	
52.980000	11.64559650	
53.000000	10.83072472	
53.020000	9.30059814	
53.039997	8.33863068	
53.059998	7.32081699	
53.079998	8.34118748	
53.099998	11.49473476	
53.119999	25.29888725	
53.139999	24.48136902	
53.160000	17.37232399	
53.180000	11.69714451	
53.199997	10.93137360	
53.219997	9.28022194	
53.239998	8.33437920	
53.259998	7.27691984	
53.279999	8.33442402	
53.299999	11.80714130	
53.320000	25.57487679	
53.340000	24.57033157	
53.360001	17.44622040	
53.379997	11.55623722	
53.399998	10.60985947	
53.419998	9.02311039	
53.439999	8.34093761	
53.459999	7.40234756	
53.480000	8.13226223	
53.500000	11.43865299	
53.520000	25.35395813	
53.539997	24.48127365	
53.559998	17.43784332	
53.579998	11.60986710	
53.599998	10.76395893	
53.619999	9.42170238	
53.639999	8.39109421	
53.660000	7.40936279	
53.680000	8.41879368	
53.699997	11.72194290	
53.719997	25.43604660	
53.739998	24.41351128	
53.759998	17.33971786	
53.779999	11.45098019	
53.799999	10.67798805	
53.820000	9.41657257	
53.840000	8.52681065	
53.860001	7.56457424	
53.879997	8.51629066	
53.899998	11.73771381	
53.919998	25.42471886	
53.939999	24.36848068	
53.959999	17.29049873	
53.980000	11.55219460	
54.000000	10.77908325	
54.020000	9.36725235	
54.039997	8.54108429	
54.059998	7.42251492	
54.079998	8.33591938	
54.099998	11.60792351	
54.119999	25.40116119	
54.139999	24.35272408	
54.160000	17.25366020	
54.180000	11.57492447	
54.199997	10.77150631	
54.219997	9.19062519	
54.239998	8.31256390	
54.259998	7.24001503	
54.279999	8.17426205	
54.299999	11.48296261	
54.320000	25.36481094	
54.340000	24.36229897	
54.360001	17.26913071	
54.379997	11.46914864	
54.399998	10.63956451	
54.419998	9.10382938	
54.439999	8.21840954	
54.459999	7.19006443	
54.480000	8.13059139	
54.500000	11.54834175	
54.520000	25.41137886	
54.539997	24.34514618	
54.559998	17.27158928	
54.579998	11.48028946	
54.599998	10.53711891	
54.619999	9.17908001	
54.639999	8.19773579	
54.660000	7.15053558	
54.680000	8.18665504	
54.699997	11.62965202	
54.719997	25.47912407	
54.739998	24.37647629	
54.759998	17.31558800	
54.779999	11.45766544	
54.799999	10.58370590	
54.820000	9.17031670	
54.840000	8.26497746	
54.860001	7.27688980	
54.879997	8.31599140	
54.899998	11.64203453	
54.919998	25.42299271	
54.939999	24.34419632	
54.959999	17.39662361	
54.980000	11.46925831	
55.000000	10.46300125	
55.020000	9.05861473	
55.039997	8.46751213	
55.059998	8.18705273	
55.079998	11.49887085	
55.099998	22.61298943	
55.119999	23.28022957	
55.139999	16.96561050	
55.160000	11.30274487	
55.180000	10.13892937	
55.199997	9.53823471	
55.219997	8.92031670	
55.239998	8.16828918	
55.259998	11.38476563	
55.279999	21.92881966	
55.299999	25.14295578	
55.320000	17.78837776	
55.340000	11.40484333	
55.360001	9.73256779	
55.379997	9.19430828	
55.399998	8.50697613	
55.419998	7.88196611	
55.439999	10.61710453	
55.459999	19.61026001	
55.480000	24.96892929	
55.500000	17.89659500	
55.520000	11.80683708	
55.539997	9.56276798	
55.559998	9.04423523	
55.579998	8.14579487	
55.599998	7.71620989	
55.619999	10.23152351	
55.639999	18.16906738	
55.660000	25.65113831	
55.680000	18.26154137	
55.699997	12.24878216	
55.719997	9.73086262	
55.739998	9.56452847	
55.759998	8.63093853	
55.779999	8.08534908	
55.799999	10.30756187	
55.820000	17.49351692	
55.840000	27.08879280	
55.860001	19.29779625	
55.879997	13.07168102	
55.899998	10.09909725	
55.919998	9.63815689	
55.939999	8.45080376	
55.959999	7.94381905	
55.980000	9.84132671	
56.000000	16.24024582	
56.020000	27.38594627	
56.039997	19.79795837	
56.059998	13.59396935	
56.079998	10.18237209	
56.099998	9.68114948	
56.119999	8.40682125	
56.139999	8.02044201	
56.160000	9.48266697	
56.180000	15.16527748	
56.199997	27.26107407	
56.219997	20.30434036	
56.239998	14.04534721	
56.259998	9.88573933	
56.279999	9.33527660	
56.299999	8.08352566	
56.320000	7.80398703	
56.340000	8.92104626	
56.360001	13.85824203	
56.379997	26.08640671	
56.399998	20.17614555	
56.419998	14.47022820	
56.439999	10.11237812	
56.459999	9.76220226	
56.480000	8.55284500	
56.500000	8.28322792	
56.520000	9.06833363	
56.539997	13.94712067	
56.559998	26.63865280	
56.579998	21.69981194	
56.599998	15.10786343	
56.619999	10.11931705	
56.639999	9.50399494	
56.660000	8.39673042	
56.680000	8.28101349	
56.699997	8.36134720	
56.719997	12.55418491	
56.739998	24.90545845	
56.759998	21.57725525	
56.779999	15.67193031	
56.799999	10.59167576	
56.820000	9.98009682	
56.840000	8.75058365	
56.860001	8.42916393	
56.879997	8.38180351	
56.899998	12.41161442	
56.919998	24.89365768	
56.939999	23.12944984	
56.959999	16.49751854	
56.980000	10.89320278	
57.000000	9.98109531	
57.020000	8.90388584	
57.039997	8.44331646	
57.059998	8.08237553	
57.079998	11.76449680	
57.099998	23.56394386	
57.119999	23.99173355	
57.139999	17.20216942	
57.160000	11.21054173	
57.180000	9.86036015	
57.199997	9.04570961	
57.219997	8.50254631	
57.239998	8.10890102	
57.259998	11.41557407	
57.279999	22.20230865	
57.299999	24.97078896	
57.320000	17.86479378	
57.340000	11.54530621	
57.360001	9.89360905	
57.379997	9.27398872	
57.399998	8.70026779	
57.419998	8.00998116	
57.439999	10.97593307	
57.459999	20.55201912	
57.480000	25.75544930	
57.500000	18.31489944	
57.520000	11.94943905	
57.539997	9.74970913	
57.559998	9.18517303	
57.579998	8.32129097	
57.599998	7.78162050	
57.619999	10.56630898	
57.639999	18.87275124	
57.660000	26.25823593	
57.680000	18.64907074	
57.699997	12.47416401	
57.719997	10.01897049	
57.739998	9.51499939	
57.759998	8.34193802	
57.779999	7.75249767	
57.799999	10.27751160	
57.820000	17.59072495	
57.840000	26.95470619	
57.860001	18.95875168	
57.879997	12.88214207	
57.899998	9.92952919	
57.919998	9.44318008	
57.939999	8.43861961	
57.959999	7.99685431	
57.980000	9.81786060	
58.000000	16.34360504	
58.020000	27.19283867	
58.039997	19.45983315	
58.059998	13.42223358	
58.079998	10.12876987	
58.099998	9.99481964	
58.119999	9.19068241	
58.139999	9.08548355	
58.160000	10.61048317	
58.180000	16.17307281	
58.199997	27.50503540	
58.219997	20.09918785	
58.239998	13.59224606	
58.259998	9.73755550	
58.279999	9.58041477	
58.299999	8.38754082	
58.320000	8.13020420	
58.340000	9.35443211	
58.359997	14.68694496	
58.379997	26.57614708	
58.399998	20.06554222	
58.419998	14.05524063	
58.439999	10.01970959	
58.459999	9.64539909	
58.480000	8.42452908	
58.500000	8.11095810	
58.520000	8.73077011	
58.539997	13.34073639	
58.559998	25.71785736	
58.579998	20.80570602	
58.599998	14.75785828	
58.619999	10.07683849	
58.639999	9.46747971	
58.660000	8.19412422	
58.680000	7.88104391	
58.699997	8.16170692	
58.719997	12.49393463	
58.739998	24.97882652	
58.759998	21.38167000	
58.779999	15.46226978	
58.799999	10.29785633	
58.820000	9.55396080	
58.840000	8.36902237	
58.859997	7.99138260	
58.879997	8.03737068	
58.899998	11.99814510	
58.919998	24.14706421	
58.939999	22.14303589	
58.959999	16.18529701	
58.980000	10.70990753	
59.000000	9.73543358	
59.020000	8.70650196	
59.039997	8.38433933	
59.059998	8.22089100	
59.079998	12.03199291	
59.099998	23.86916161	
59.119999	23.86759949	
59.139999	16.90625572	
59.160000	10.90960789	
59.180000	9.69139957	
59.199997	8.82345772	
59.219997	8.28462410	
59.239998	7.87872791	
59.259998	11.16361237	
59.279999	21.72387314	
59.299999	23.74905396	
59.320000	17.00131416	
59.340000	10.95715523	
59.359997	9.29312706	
59.379997	8.54320908	
59.399998	7.95804167	
59.419998	7.54453754	
59.439999	10.60754108	
59.459999	20.13471413	
59.480000	24.73503113	
59.500000	17.71546745	
59.520000	11.53589630	
59.539997	9.61971188	
59.559998	8.86478901	
59.579998	7.97469759	
59.599998	7.43285799	
59.619999	10.09932137	
59.639999	18.42947769	
59.660000	25.38888741	
59.680000	18.20241928	
59.699997	11.90108967	
59.719997	9.43824005	
59.739998	8.74011040	
59.759998	7.80527067	
59.779999	7.45326138	
59.799999	9.80432320	
59.820000	17.15745735	
59.840000	25.95709991	
59.859997	18.42511368	
59.879997	12.46654320	
59.899998	9.35448074	
59.919998	9.00113678	
59.939999	8.01265240	
59.959999	7.64128733	
59.980000	9.75641823	
60.000000	16.27635765	
60.020000	26.39155579	
60.039997	18.92161369	
60.059998	13.16762924	
60.079998	9.77477837	
60.099998	9.42563152	
60.119999	8.24016857	
60.139999	7.87535954	
60.160000	9.71171474	
60.180000	15.70357800	
60.199997	27.36529732	
60.219997	19.93693352	
60.239998	13.50582314	
60.259998	9.64144897	
60.279999	9.10366726	
60.299999	7.88573837	
60.320000	7.54121494	
60.340000	8.85044289	
60.359997	14.03298473	
60.379997	26.24770737	
60.399998	20.01738930	
60.419998	13.94886589	
60.439999	10.01460266	
60.459999	9.52269554	
60.480000	8.08460140	
60.500000	7.81153488	
60.520000	8.72255898	
60.539997	13.45646191	
60.559998	25.89917755	
60.579998	20.73806572	
60.599998	14.66115284	
60.619999	10.04946232	
60.639999	9.42340565	
60.660000	8.02998257	
60.680000	7.78056955	
60.699997	8.29493809	
60.719997	12.62574577	
60.739998	25.26848221	
60.759998	21.33321571	
60.779999	15.41949844	
60.799999	10.23895836	
60.820000	9.42855167	
60.840000	8.17474842	
60.859997	7.90552711	
60.879997	8.27021980	
60.899998	12.28334999	
60.919998	24.46265984	
60.939999	22.02640915	
60.959999	16.00321770	
60.980000	10.66213799	
61.000000	9.82835293	
61.020000	8.83081913	
61.039997	9.01107025	
61.059998	10.80821609	
61.079998	21.13583374	
61.099998	25.21734619	
61.119999	17.65589714	
61.139999	11.51018238	
61.160000	9.67859268	
61.180000	9.12717628	
61.199997	8.44436359	
61.219997	9.17605591	
61.239998	15.98407745	
61.259998	26.11322021	
61.279999	18.59069633	
61.299999	12.99120903	
61.320000	9.23534870	
61.340000	9.05805969	
61.359997	8.12608337	
61.379997	8.90144444	
61.399998	12.46768379	
61.419998	24.32040977	
61.439999	20.54095078	
61.459999	15.12256336	
61.480000	9.69455719	
61.500000	9.15197372	
61.520000	8.19231606	
61.539997	8.47305298	
61.559998	10.29916859	
61.579998	19.94584656	
61.599998	23.51494408	
61.619999	16.88860512	
61.639999	10.94849205	
61.660000	8.95492554	
61.680000	8.32371140	
61.699997	7.77739859	
61.719997	8.57829094	
61.739998	15.18347836	
61.759998	25.04916382	
61.779999	18.22472000	
61.799999	12.78732681	
61.820000	9.07182026	
61.840000	8.72502136	
61.859997	7.61915064	
61.879997	7.98774624	
61.899998	12.02443123	
61.919998	24.01268768	
61.939999	20.31725693	
61.959999	14.93970299	
61.980000	9.36879826	
62.000000	8.71784306	
62.020000	7.75661135	
62.039997	8.06496143	
62.059998	10.21938610	
62.079998	20.05473137	
62.099998	23.38419151	
62.119999	16.71123314	
62.139999	10.66877937	
62.160000	8.70285988	
62.180000	8.18385315	
62.199997	7.67036581	
62.219997	8.40691090	
62.239998	14.74763012	
62.259998	24.09579468	
62.279999	17.51982880	
62.299999	12.48690987	
62.320000	8.99144268	
62.340000	8.72490025	
62.359997	7.76204205	
62.379997	8.42682648	
62.399998	12.36808681	
62.419998	24.09297562	
62.439999	20.40836334	
62.459999	15.09984875	
62.480000	9.57845879	
62.500000	8.92440987	
62.520000	7.81838179	
62.539997	8.19691849	
62.559998	10.05618286	
62.579998	19.74870682	
62.599998	23.25526810	
62.619999	16.84659004	
62.639999	10.81562614	
62.660000	8.70397186	
62.680000	8.24613667	
62.699997	7.87819052	
62.719997	8.61951447	
62.739998	14.84260368	
62.759998	24.07824707	
62.779999	17.47467613	
62.799999	12.44597912	
62.820000	8.88783169	
62.840000	8.55104160	
62.859997	7.58931732	
62.879997	8.17426395	
62.899998	12.04604244	
62.919998	23.93447685	
62.939999	20.28308105	
62.959999	14.95642662	
62.980000	9.70997047	
63.000000	9.18591213	
63.020000	8.13922787	
63.039997	8.31160831	
63.059998	10.06904221	
63.079998	19.79614449	
63.099998	23.19458580	
63.119999	16.79395294	
63.139999	10.70664215	
63.160000	8.56961155	
63.180000	8.08772182	
63.199997	7.70988226	
63.219997	8.66750240	
63.239998	15.04905891	
63.259998	24.11331749	
63.279999	17.44778442	
63.299999	12.42130089	
63.320000	8.72578621	
63.340000	8.50710869	
63.359997	7.55404425	
63.379997	8.12242603	
63.399998	12.13193226	
63.419998	24.00914383	
63.439999	20.24458694	
63.459999	14.94646931	
63.480000	9.68336296	
63.500000	9.13773441	
63.520000	8.04857540	
63.539997	8.32801342	
63.559998	10.12977791	
63.579998	19.86174011	
63.599998	23.09612846	
63.619999	16.61273766	
63.639999	10.68669987	
63.660000	8.67369747	
63.680000	8.23273182	
63.699997	7.87650871	
63.719997	8.65286350	
63.739998	15.12347603	
63.759998	24.76015091	
63.779999	17.75423622	
63.799999	12.50012684	
63.820000	8.73968697	
63.840000	8.55301380	
63.859997	7.57419443	
63.879997	8.12940216	
63.899998	12.16372490	
63.919998	24.00820732	
63.939999	20.19677162	
63.959999	14.95527744	
63.980000	9.65234184	
64.000000	9.12557507	
64.019997	8.02974796	
64.040001	8.26343727	
64.059998	10.10169125	
64.080002	19.83625412	
64.099998	22.99121666	
64.119995	16.44991493	
64.139999	10.54096985	
64.159996	8.72811699	
64.180000	8.16018391	
64.199997	7.72785664	
64.220001	8.39071655	
64.239998	14.63409138	
64.260002	23.81651115	
64.279999	17.34055328	
64.299995	12.40170097	
64.320000	8.84148598	
64.339996	8.56491089	
64.360001	7.54880953	
64.379997	8.16960144	
64.400002	12.15092087	
64.419998	23.97501945	
64.439995	20.20342445	
64.459999	14.97234631	
64.479996	9.59598541	
64.500000	9.13397980	
64.519997	8.21918201	
64.540001	8.33336544	
64.559998	10.14156818	
64.580002	19.92851067	
64.599998	23.04536819	
64.619995	16.62268829	
64.639999	10.65031052	
64.659996	8.76056862	
64.680000	8.14019203	
64.699997	7.54223204	
64.720001	8.27415562	
64.739998	14.60976410	
64.760002	23.82584190	
64.779999	17.35276222	
64.799995	12.39396954	
64.820000	8.92089844	
64.839996	8.61044502	
64.860001	7.52043915	
64.879997	8.00781822	
64.900002	12.07977200	
64.919998	24.00466347	
64.939995	20.18339729	
64.959999	14.96100998	
64.979996	9.62234974	
65.000000	9.15715218	
65.019997	8.16542816	
65.040001	8.28002548	
65.059998	10.16117001	
65.080002	19.97861481	
65.099998	23.00391388	
65.119995	16.56285095	
65.139999	10.57359409	
65.159996	8.73300457	
65.180000	8.10315895	
65.199997	7.56397772	
65.220001	8.29842854	
65.239998	14.79095364	
65.260002	23.90081215	
65.279999	17.38311195	
65.299995	12.38309097	
65.320000	8.90573215	
65.339996	8.61668015	
65.360001	7.55528498	
65.379997	8.05054379	
65.400002	12.08725929	
65.419998	23.95068741	
65.439995	20.10089111	
65.459999	14.90935802	
65.479996	9.75338078	
65.500000	9.18407726	
65.519997	8.08295631	
65.540001	8.58899307	
65.559998	10.34996414	
65.580002	19.93398476	
65.599998	22.92059517	
65.619995	16.49007225	
65.639999	10.38261795	
65.659996	8.49540138	
65.680000	8.02767086	
65.699997	7.55654383	
65.720001	8.40576172	
65.739998	14.95240498	
65.760002	23.92073822	
65.779999	17.28624535	
65.799995	12.30425072	
65.820000	8.81662941	
65.839996	8.54943371	
65.860001	7.52899790	
65.879997	8.08753490	
65.900002	12.12521553	
65.919998	23.99095154	
65.939995	20.03890228	
65.959999	14.82358170	
65.979996	9.75638962	
66.000000	9.23299599	
66.019997	8.03013706	
66.040001	8.21189404	
66.059998	10.08755016	
66.080002	20.01042747	
66.099998	22.87221527	
66.119995	16.50391960	
66.139999	10.61261082	
66.159996	8.75208473	
66.180000	8.22890854	
66.199997	7.70375109	
66.220001	8.51356125	
66.239998	15.20981026	
66.260002	24.63403511	
66.279999	17.78703499	
66.299995	12.39238930	
66.320000	8.72830009	
66.339996	8.52161121	
66.360001	7.54150152	
66.379997	8.11226368	
66.400002	12.27062511	
66.419998	24.01331711	
66.439995	20.00255203	
66.459999	14.80016518	
66.479996	9.68848228	
66.500000	9.22219944	
66.519997	8.05355740	
66.540001	8.25358391	
66.559998	10.12665844	
66.580002	20.06544876	
66.599998	22.80897713	
66.619995	16.40768814	
66.639999	10.44973850	
66.659996	8.65160465	
66.680000	8.03273773	
66.699997	7.51597071	
66.720001	8.45825481	
66.739998	14.99816513	
66.760002	23.79676056	
66.779999	17.21143341	
66.799995	12.25067806	
66.820000	8.86817074	
66.839996	8.59577751	
66.860001	7.57762098	
66.879997	8.11643791	
66.900002	12.22941113	
66.919998	23.99315262	
66.939995	19.90020180	
66.959999	14.73395824	
66.979996	9.63082409	
67.000000	9.17766380	
67.019997	7.90823030	
67.040001	7.58730173	
67.059998	7.63041639	
67.080002	11.30094910	
67.099998	22.65835571	
67.119995	21.30574799	
67.139999	15.59962940	
67.159996	10.27936077	
67.180000	9.28342724	
67.199997	8.06518841	
67.220001	7.65457153	
67.239998	7.55258417	
67.260002	11.01926136	
67.279999	22.21964073	
67.299995	22.80205536	
67.320000	16.37761879	
67.339996	10.65986824	
67.360001	9.37506580	
67.379997	8.55491543	
67.400002	7.97552061	
67.419998	7.63002491	
67.439995	10.74794674	
67.459999	20.89859009	
67.479996	23.82949638	
67.500000	17.21839333	
67.519997	11.07093048	
67.540001	9.27359772	
67.559998	8.47259998	
67.580002	7.78392267	
67.599998	7.73437595	
67.619995	10.53020859	
67.639999	19.41577530	
67.659996	24.58745575	
67.680000	17.55812073	
67.699997	11.28503895	
67.720001	9.10228252	
67.739998	8.60447502	
67.760002	7.73194408	
67.779999	7.29047298	
67.799995	9.85225677	
67.820000	17.71486473	
67.839996	25.19617081	
67.860001	17.93600464	
67.879997	11.85827446	
67.900002	9.39616203	
67.919998	8.76516724	
67.939995	7.71171141	
67.959999	7.28332567	
67.979996	9.49474621	
68.000000	16.48733711	
68.019997	25.69369698	
68.040001	18.32848549	
68.059998	12.27296734	
68.080002	9.38252640	
68.099998	8.83928680	
68.119995	7.70809889	
68.139999	7.28599167	
68.159996	9.10024452	
68.180000	15.25085068	
68.199997	25.85201836	
68.220001	18.63412666	
68.239998	13.14647102	
68.260002	9.94125938	
68.279999	9.42689991	
68.299995	8.10484409	
68.320000	7.81870699	
68.339996	9.40829468	
68.360001	15.00503731	
68.379997	26.82000160	
68.400002	19.71483231	
68.419998	13.40552330	
68.439995	9.44211960	
68.459999	9.09492970	
68.479996	7.88169336	
68.500000	7.56062984	
68.519997	8.71303272	
68.540001	13.63803005	
68.559998	25.78104210	
68.580002	19.92428589	
68.599998	13.99525452	
68.619995	9.92637444	
68.639999	9.30714798	
68.659996	7.81372738	
68.680000	7.60245562	
68.699997	8.35765457	
68.720001	12.85740280	
68.739998	25.27158546	
68.760002	20.55811119	
68.779999	14.68998718	
68.799995	10.19281197	
68.820000	9.46084690	
68.839996	7.99020529	
68.860001	7.66889286	
68.879997	8.00747490	
68.900002	12.18631077	
68.919998	24.63191223	
68.939995	21.36956215	
68.959999	15.43771172	
68.979996	10.47467899	
69.000000	9.65217304	
69.019997	8.32096386	
69.040001	8.03108311	
69.059998	8.13800812	
69.080002	11.88642025	
69.099998	23.82215309	
69.119995	22.03276825	
69.139999	16.11285019	
69.159996	10.75445557	
69.180000	9.71587276	
69.199997	8.62473392	
69.220001	8.13097191	
69.239998	8.04144478	
69.260002	11.67884731	
69.279999	23.34507751	
69.299995	23.68888092	
69.320000	16.97840309	
69.339996	11.00144196	
69.360001	9.65604877	
69.379997	8.80935764	
69.400002	8.17706490	
69.419998	7.91172934	
69.439995	11.43668270	
69.459999	22.11115837	
69.479996	24.64143372	
69.500000	17.54981041	
69.519997	11.42438507	
69.540001	9.71805859	
69.559998	8.86655712	
69.580002	8.12402534	
69.599998	7.69729424	
69.619995	10.77695370	
69.639999	20.28385353	
69.659996	25.41494942	
69.680000	17.92678833	
69.699997	11.71524715	
69.720001	9.84386063	
69.739998	8.95633602	
69.760002	8.01848030	
69.779999	7.45078421	
69.799995	10.05331326	
69.820000	18.19435120	
69.839996	25.31579208	
69.860001	18.05593681	
69.879997	11.94648743	
